plate	well	y0	mumax	r2	auc	max_od	min_od
A1_1	A1	0.003785148544502558	0.5072640587387052	0.9952060802518659	19.272776583333332	0.492	0.084
A1_1	A10	0.016396320133626463	0.16837335255378316	0.99999085851581615	11.587450083333332	0.3174	0.0838
A1_1	A11	0.004736257213778035	0.4279040971006123	0.9983685055264443	19.362751333333332	0.525	0.084
A1_1	A12	0.015042125132738718	0.3447625441874841	0.9996983863531799	16.45642708333333	0.4142	0.0814
A1_1	A2	0.07756440319045488	0.0016536837142698095	0.9563015966913267	4.01179825	0.08433333333333334	0.083
A1_1	A3	0.01445108224527523	0.32764533230745374	0.9992974749343662	18.48886772222222	0.4642	0.0928
A1_1	A4	0.014948440619096122	0.18056066149772065	0.9999780596989042	11.869748944444444	0.3224	0.084
A1_1	A5	0.015810502367851444	0.3317489134869664	0.9996788109085873	16.16390722222222	0.4028000000000001	0.084
A1_1	A6	0.015487811898715854	0.3358626526292473	0.9996509623715514	16.28622763888889	0.4066	0.084
A1_1	A7	0.016216726071366983	0.2366567841808117	0.9996707782507276	14.696522722222221	0.3864	0.08460000000000001
A1_1	A8	0.003660412223542697	0.16540690706941466	0.9999556388165901	7.300178833333333	0.2584	0.084
A1_1	A9	0.0027944244987345612	0.4458873147894451	0.9986857457134145	17.831358805555556	0.5078	0.0838
A1_1	B1	0.003801973290502492	0.21601859839448304	0.9999875168236857	13.322224416666666	0.4094	0.08679999999999999
A1_1	B10	0.0140373701023476	0.3343134261148321	0.9996924502797501	16.192276194444442	0.4094	0.085
A1_1	B11	0.01683529068157563	0.22285104201181297	0.9997616745545723	15.019687499999998	0.3952	0.086
A1_1	B12	0.016530201163337272	0.3384548322682841	0.9996991239637784	17.687534194444442	0.4416	0.08320000000000001
A1_1	B2	0.013509203038645685	0.3423024550132748	0.9994509454869946	18.326496916666667	0.4588	0.084
A1_1	B3	0.010691131453052116	0.3425544492023665	0.9994753671070362	17.962238888888887	0.455	0.08420000000000001
A1_1	B4	0.016165465747003064	0.1754654171634097	0.9999879275921114	11.596296138888889	0.3164	0.084
A1_1	B5	0.020160425163315315	0.1757289354793497	0.9999321552357975	12.69458336111111	0.3516666666666666	0.08666666666666666
A1_1	B6	0.019300775183995332	0.19451738333774904	0.9998283609874801	13.332803388888887	0.36466666666666664	0.0834
A1_1	B7	0.017203464132015796	0.2312722751268881	0.9997127192803547	15.278137249999999	0.406	0.0852
A1_1	B8	0.005217908585851288	0.16224644528880375	0.9999047382767148	8.434207166666667	0.2752	0.08460000000000001
A1_1	B9	0.017312807214812563	0.22505345582074474	0.9997571382353181	15.233520277777776	0.3988	0.08420000000000001
A1_1	C1	0.0033145744463553128	0.5239051230119414	0.997731485946392	21.935125777777778	0.6092	0.084
A1_1	C10	0.01675362940754046	0.22707304649887633	0.9997705921456491	15.196358722222222	0.3992	0.084
A1_1	C11	3.7906133154059054e-4	0.29148535566604533	0.9940177483199226	15.497078055555555	0.8698	0.084
A1_1	C12	0.016778269779831392	0.22732984687345711	0.9997874137235943	14.804349055555555	0.3872	0.084
A1_1	C2	0.0034051181289105103	0.21524877153087343	0.9999789434963883	12.044206333333332	0.369	0.08320000000000001
A1_1	C3	0.001002487363900348	0.5723038023636715	0.9963663051272211	17.313976444444442	0.945	0.0858
A1_1	C4	0.010789251024066615	0.33959921763545997	0.9995126001142163	18.62244244444444	0.4844	0.084
A1_1	C5	0.014582387240772031	0.33692315062671	0.9996320718579296	15.490911916666665	0.3864	0.083
A1_1	C6	0.017567191933999665	0.22737112790746872	0.9996724179060762	14.498818666666667	0.3812	0.0844
A1_1	C7	0.01821236014031827	0.22988308250913855	0.9996616728977203	14.932917472222222	0.392	0.0848
A1_1	C8	0.005877055302506918	0.15700530901019347	0.9999150956745011	7.92242611111111	0.263	0.08533333333333333
A1_1	C9	0.0175241129705147	0.22238172874165488	0.9997874342968378	14.811477277777776	0.385	0.086
A1_1	D1	0.0055716013963768565	0.46103778491380015	0.9970099557668501	20.849307666666665	0.529	0.08460000000000001
A1_1	D10	0.0028852290930738746	0.38787699721325647	0.9996740647149344	16.451975333333333	0.487	0.0834
A1_1	D11	0.014911745639246004	0.337857563926215	0.999656410664193	16.51505897222222	0.4152	0.084
A1_1	D12	0.015107919495289451	0.32727821116967465	0.9996626324970442	16.075920777777778	0.4042	0.08933333333333333
A1_1	D2	0.014734656135803475	0.32873671250239056	0.9996560244228949	15.164235305555554	0.3826	0.083
A1_1	D3	0.01427891896622009	0.34582242475213826	0.9996828756989224	17.66113411111111	0.4404	0.08460000000000001
A1_1	D4	0.0032751725313079523	0.2026626721808922	0.9999827997457318	12.669195833333331	0.422	0.086
A1_1	D5	0.016670688794474805	0.22551716010134265	0.9997391159404354	14.84420486111111	0.4008000000000001	0.08320000000000001
A1_1	D6	0.017165751961800434	0.22191076751430025	0.9997267504186246	14.662574472222222	0.396	0.084
A1_1	D7	0.007551626342862937	0.1578228923013811	0.9990612667148502	9.521391722222221	0.328	0.08679999999999999
A1_1	D8	0.004695740580453556	0.16201532792691753	0.9999503279026404	7.644885083333333	0.2594	0.083
A1_1	D9	0.018470190371148987	0.22386101117780505	0.9997675545889807	15.243882166666666	0.3978	0.08360000000000001
A1_1	E1	2.9678258256239567e-4	0.3947735983824031	0.9918508148748373	19.260035777777777	1.0102	0.08420000000000001
A1_1	E10	0.006945290059944947	0.21208795416218368	0.9999698832796204	12.797513638888887	0.3642	0.084
A1_1	E11	0.0034691778898392023	0.34433615150445007	0.9997613301775273	15.83594161111111	0.4456	0.084
A1_1	E12	0.010350967788237308	0.32438746808609875	0.9997253924904141	15.72142061111111	0.4038000000000001	0.08433333333333334
A1_1	E2	0.016353130301396242	0.3147758191872047	0.9997061690772362	18.657133194444445	0.4748	0.086
A1_1	E3	0.012221251588937346	0.33349361492841684	0.999623277219136	17.772774194444445	0.4484	0.08433333333333334
A1_1	E4	0.01432478122537086	0.3226229577255374	0.9994492077361522	18.18536608333333	0.46875	0.088
A1_1	E5	0.014021849267349458	0.3154645161793204	0.9996550170166671	17.40725422222222	0.44	0.084
A1_1	E6	0.017592228566733852	0.2227783339223538	0.9997203127234766	14.400679833333331	0.386	0.084
A1_1	E7	0.009662487238139105	0.1497832205503107	0.9999124151255971	8.773899527777777	0.2752	0.0844
A1_1	E8	0.01791662842391703	0.3324797849045298	0.9996729018962843	17.87695522222222	0.4468	0.0838
A1_1	E9	0.01007592811291513	0.34543245672714984	0.99924692702689	17.13689972222222	0.4566	0.084
A1_1	F1	0.004598031869120705	0.5371844021765633	0.9974809585367974	24.433953527777774	0.6198	0.084
A1_1	F10	0.014132840068013654	0.33958136212858764	0.9996571727940842	15.76626586111111	0.399	0.084
A1_1	F11	0.01688561081372715	0.2243393916653919	0.9998067117841731	14.845016249999999	0.3902	0.0844
A1_1	F12	0.013130429673589615	0.3390994352449776	0.9996864074094927	16.332388249999997	0.4114	0.085
A1_1	F2	0.0018372167007892804	0.20257141441020332	0.9997837901370701	15.403041777777776	0.6514	0.085
A1_1	F3	0.013212565130462003	0.34701811361255885	0.9994240945615125	18.37677644444444	0.4602	0.084
A1_1	F4	0.010045432192383163	0.33542842886906177	0.9995697405324268	18.078088583333333	0.464	0.084
A1_1	F5	0.012555818195948068	0.33315272990809003	0.9996800758388958	15.846191055555554	0.3992	0.0834
A1_1	F6	0.0038196754802848317	0.1973470891802668	0.9999853952086329	12.931854833333333	0.457	0.0848
A1_1	F7	0.015372770322875758	0.33633943918757536	0.9996701229165376	16.74720097222222	0.4182	0.0848
A1_1	F8	0.022984619220369765	0.20620952228926928	0.9997676833767458	15.131986472222222	0.4058	0.09
A1_1	F9	0.0030670272037728527	0.38731182258528607	0.9996156530856668	16.449880138888886	0.4818	0.08360000000000001
A1_1	G1	0.0049889420108115675	0.49676524268299	0.9974504198293782	20.118178305555553	0.5138	0.084
A1_1	G10	0.015900430617104614	0.22390569419155787	0.9998153380332357	14.671180472222222	0.3864	0.084
A1_1	G11	0.013854108757385871	0.337420586130962	0.9996734641292653	16.270738138888888	0.4084	0.086
A1_1	G12	0.01434141657321545	0.3460434180516304	0.999663162758694	17.854766944444442	0.4496	0.08420000000000001
A1_1	G2	0.0045107713047024866	0.21207677783507936	0.9999806670511201	12.408007083333333	0.3722	0.08360000000000001
A1_1	G3	0.014070149644439653	0.32516688392793797	0.9995820200452759	17.858967194444443	0.4472	0.084
A1_1	G4	0.011027038964107463	0.34886345746860864	0.9995092707687389	18.81281811111111	0.4838	0.0844
A1_1	G5	0.016540780153846607	0.22240229205830703	0.9995797282148781	13.470406999999998	0.35866666666666663	0.084
A1_1	G6	0.013790209385328548	0.220878421069591	0.9997620252444174	13.577461527777777	0.3688	0.08466666666666667
A1_1	G7	0.0156243732226918	0.3325704454613275	0.999691597228458	16.746905694444443	0.418	0.085
A1_1	G8	0.0039578387110356895	0.1638841729012046	0.9991643956164791	6.615686972222222	0.2398	0.08320000000000001
A1_1	G9	0.0026233383515351337	0.38855877318643284	0.9996809571563797	16.564144499999998	0.4962	0.084
A1_1	H1	0.010230098400696545	0.34552390862525134	0.9996050010968328	17.036079527777776	0.4542	0.084
A1_1	H10	0.017045555752334147	0.22582754776851824	0.9993248347060438	9.625048777777778	0.34199999999999997	0.087
A1_1	H11	0.011342883664940346	0.35258728751218793	0.999535967483682	12.284160027777776	0.3856	0.084
A1_1	H12	0.015095171188753368	0.23400262749305212	0.9997830752491048	13.910776888888888	0.3744	0.08420000000000001
A1_1	H2	0.013912848472197122	0.1830996488541603	0.9999476855535824	10.309149722222221	0.287	0.083
A1_1	H3	0.0015093725680809236	0.18813471174110644	0.9999655722806396	8.1109409166666655	0.29219999999999996	0.084
A1_1	H4	0.01153374412668463	0.32686202054994656	0.9996489660497342	17.7032375	0.4508	0.08360000000000001
A1_1	H5	0.013526182998050173	0.34643463611063596	0.9996201127924167	14.44137636111111	0.3914	0.084
A1_1	H6	0.014514250816929874	0.3435436373353012	0.9995541800920205	15.904579027777777	0.4242	0.084
A1_1	H7	0.016051258513504005	0.22780692974411756	0.9997899382255333	14.734653722222221	0.39233333333333337	0.0844
A1_1	H8	0.006590030066319386	0.14424819415183757	0.999804385574076	5.941809916666666	0.1906	0.084
A1_1	H9	0.0148504572273924	0.22530546134552495	0.9993594253186728	9.711456527777777	0.3366	0.084
A1_3	A1	0.0896307892007103	0.006394251050504165	0.9208117265366719	4.379334777777777	0.092	0.08966666666666666
A1_3	A10	0.018754499886977798	0.1586413210310925	0.9999900337090364	11.11703536111111	0.304	0.0858
A1_3	A11	0.004820170657430224	0.410250595529858	0.9986762658867914	20.72999658333333	0.538	0.095
A1_3	A12	0.017304986143129482	0.32732287031116414	0.9997391865521451	16.83456272222222	0.4208	0.087
A1_3	A2	0.08565844479547319	0.010920847215239322	0.9312377335810564	4.405507361111111	0.0944	0.09
A1_3	A3	0.07034977094664435	0.00737476775650026	0.9717032807653445	4.20024761111111	0.089	0.086
A1_3	A4	0.018237909618952993	0.16148896144986108	0.9999878671734966	11.032366638888888	0.3038	0.086
A1_3	A5	0.019312702147845588	0.3025692403710908	0.9996974493784619	16.18574772222222	0.4048000000000001	0.093
A1_3	A6	0.018597182930607654	0.30836827033338887	0.9996961681157762	16.052334027777775	0.3976	0.0894
A1_3	A7	0.020392840809651758	0.21176457052871475	0.99938274075345	14.741380472222222	0.393	0.0908
A1_3	A8	0.007705677112745582	0.13389348456687042	0.9999638848965552	9.65411222222222	0.3302	0.0906
A1_3	A9	0.0016833603819823503	0.49978347023923586	0.9988257648072547	21.233757277777777	0.6542	0.08475
A1_3	B1	0.0032808721368661133	0.20789721254224797	0.9999734021603542	12.11792322222222	0.3906	0.08633333333333333
A1_3	B10	0.015419283782303396	0.324145745582811	0.9996976679858343	16.144290638888886	0.408	0.0872
A1_3	B11	0.01953202432222106	0.20774028794292118	0.9997184363281727	15.321188166666666	0.408	0.08879999999999999
A1_3	B12	0.021690905167717572	0.3051758057624072	0.9996805835523367	17.678247305555555	0.4346	0.0988
A1_3	B2	0.08377044628282496	0.0025610857469124814	0.9092982409268526	4.143185027777777	0.087	0.086
A1_3	B3	0.08243174275966648	0.003058253827554965	0.9785377494259602	4.073866416666666	0.08533333333333333	0.084
A1_3	B4	0.020255836348197696	0.1612393762451687	0.9999851740947545	11.230957972222221	0.306	0.0882
A1_3	B5	0.022775707977144736	0.1578219853395268	0.9998725409912836	12.481749805555554	0.35266666666666663	0.0872
A1_3	B6	0.023145081778419133	0.17050217937553247	0.9997339524297334	13.430305305555555	0.369	0.0886
A1_3	B7	0.0250117035610841	0.190651401727299	0.9995613365645356	15.73573161111111	0.4308	0.099
A1_3	B8	0.0069141402189515115	0.15583416807062622	0.999696987658803	9.274631027777778	0.3304	0.08525
A1_3	B9	0.02057016207979676	0.20005925005734335	0.9997185711941864	15.476910083333332	0.4128	0.089
A1_3	C1	0.0849084957213501	0.0037243762677884604	0.9573353772149605	4.168579777777777	0.087	0.086
A1_3	C10	0.029312854766683726	0.18798334985359716	0.9997087615694416	16.38445597222222	0.4268	0.102
A1_3	C11	2.2858317777599872e-5	0.40730038017233894	0.9971933747036213	24.590804277777778	1.025	0.1006
A1_3	C12	0.02056449913237665	0.211268338345202	0.9997359801292627	15.167348888888888	0.4004	0.086
A1_3	C2	0.0028044648366099315	0.20831104904134498	0.99997072717883	12.57219475	0.419	0.085
A1_3	C3	0.08924267703387136	0.00481297566060082	0.9747001908861032	4.420263222222222	0.0928	0.0904
A1_3	C4	0.007999931278135296	0.16233469066528083	0.9999897821456147	9.937213777777776	0.299	0.0858
A1_3	C5	0.017042738954262796	0.3153639560069226	0.999676996079807	15.965237194444443	0.3972	0.0872
A1_3	C6	0.021219140252222952	0.20690604647509278	0.9995121160173033	14.54084222222222	0.389	0.086
A1_3	C7	0.04414513732305173	0.15532526549864525	0.9995818906043065	17.107093888888887	0.451	0.134
A1_3	C8	0.0066586240969041845	0.14907772960966761	0.9999713282785725	9.136578166666666	0.32180000000000003	0.094
A1_3	C9	0.01965030233019818	0.209247820067407	0.9997240652533397	15.0926815	0.3988	0.088
A1_3	D1	0.011858958551165704	0.1726404890458113	0.9999864570662668	11.485696972222222	0.3296	0.08866666666666666
A1_3	D10	0.003696719570456875	0.36167978789343347	0.9997174123108745	18.460176138888887	0.5002	0.0906
A1_3	D11	0.01622693353859708	0.3251033644285492	0.999712560502405	16.58842736111111	0.4274	0.094
A1_3	D12	0.014230038105885924	0.3276591377503004	0.9997040800792996	16.134791805555555	0.4094	0.08639999999999999
A1_3	D2	0.01539520994057481	0.32059970183620784	0.9996749270601313	15.847158444444442	0.4022	0.0872
A1_3	D3	0.015192625362458724	0.3201203172654522	0.9996733665945268	15.405126027777776	0.3898	0.08525
A1_3	D4	0.009542977851946646	0.14991068635933952	0.9999891154552958	12.170017527777777	0.396	0.1064
A1_3	D5	0.020757493510802798	0.20055357821948325	0.9995631576909018	15.131074222222221	0.4168	0.08733333333333333
A1_3	D6	0.02447445136244799	0.19702458307111087	0.9996201536208866	15.013885777777777	0.403	0.092
A1_3	D7	0.014030819423403906	0.12904560423837716	0.9999936547264544	9.559421944444443	0.3058	0.09033333333333332
A1_3	D8	0.008472319903528494	0.1366022622450971	0.9998829382303372	9.263011416666666	0.3174	0.0925
A1_3	D9	0.021537893670987043	0.21065279096654735	0.9997804915927917	15.236699138888888	0.3974	0.093
A1_3	E1	0.010006560135264105	0.17229915622752467	0.9999709296657397	18.92578483333333	0.6891999999999999	0.09
A1_3	E10	0.007987020280075474	0.19919387847598005	0.9999674617349601	14.11667936111111	0.4318	0.086
A1_3	E11	0.0036106280334821123	0.33695854287500926	0.9998251442985385	17.325739638888887	0.4764	0.085
A1_3	E12	0.010254826684247683	0.31940441542186004	0.9997216669227157	15.615514638888888	0.4026	0.085
A1_3	E2	0.013627496738719711	0.16040249861360883	0.9999863764112209	10.876223194444444	0.308	0.087
A1_3	E3	0.08376277281331329	0.0027380342517285008	0.9748979116166883	4.204975111111111	0.088	0.08639999999999999
A1_3	E4	0.0036062033831496844	0.1788824216234988	0.9999872239336145	12.13493036111111	0.43666666666666665	0.08420000000000001
A1_3	E5	0.0849324318122026	0.0022304503286091418	0.9472542456624565	4.337933916666667	0.091	0.0896
A1_3	E6	0.02038259205780604	0.20349514060067492	0.9995936188357605	14.988706694444444	0.4128	0.08639999999999999
A1_3	E7	0.009056313399167931	0.15134142771646858	0.9999724407424178	9.39975111111111	0.3244	0.0914
A1_3	E8	0.01761886761312003	0.3194651616480777	0.9996833619700065	17.544259416666666	0.4444	0.086
A1_3	E9	0.007659411824774045	0.3696045067193119	0.9992891708643107	19.549665972222222	0.5272	0.08825
A1_3	F1	0.08847920464620398	0.00970406614443854	0.9760801382940824	4.320044416666666	0.091	0.0885
A1_3	F10	0.021756415159511856	0.306798259465049	0.9996794791429573	16.695879916666666	0.4152	0.095
A1_3	F11	0.019536526851277054	0.20960474151543967	0.9997668127357712	14.886677638888887	0.394	0.085
A1_3	F12	0.015307955170740099	0.3299832177173272	0.9996743457838885	16.271949333333332	0.41	0.08533333333333333
A1_3	F2	9.087559461129993e-4	0.16730930275462458	0.9999750946828743	8.539716333333333	0.38	0.093
A1_3	F3	0.09173402328053357	0.00501242423854465	0.9369000979503361	4.489765194444444	0.094	0.09166666666666666
A1_3	F4	0.08643600172724926	0.002878145195143331	0.972587260841721	4.26540986111111	0.08933333333333333	0.088
A1_3	F5	0.014228234599247163	0.3192383979833202	0.9996835892529936	15.932516999999999	0.4008000000000001	0.087
A1_3	F6	0.006495911604235835	0.16521389180623225	0.9999713491429524	13.703296222222221	0.48333333333333334	0.0982
A1_3	F7	0.013733700130339893	0.3762290943689823	0.9994374380205616	19.868872416666665	0.4954	0.089
A1_3	F8	0.021444624113407987	0.20619477813566967	0.9996606696794935	14.611114027777777	0.3888	0.0862
A1_3	F9	0.004195051479281239	0.34439586227487223	0.9997604694907412	18.46502783333333	0.5018	0.08966666666666666
A1_3	G1	0.09010437826956788	0.004000625901514451	0.974271000036719	4.411874361111111	0.09233333333333334	0.091
A1_3	G10	0.018617197771222473	0.21192135432070922	0.9998449288533731	13.753315305555553	0.356	0.088
A1_3	G11	0.01399927963818991	0.33226621154321273	0.9997326456391439	16.396870444444442	0.4172	0.09
A1_3	G12	0.014397176374778633	0.3413675670360882	0.9996663619279754	17.592963333333334	0.4616	0.08533333333333333
A1_3	G2	0.008763919590836996	0.16543241409672327	0.999977777196152	12.25813125	0.3748	0.1034
A1_3	G3	0.08114310367965522	0.0043380648467187186	0.9922216141603656	4.348434111111111	0.092	0.09
A1_3	G4	0.08258767022347045	0.0021818890768106397	0.9901252001035269	4.153929416666666	0.0872	0.0858
A1_3	G5	0.01850690906343443	0.20485460545981554	0.9995645938163866	13.885710333333332	0.375	0.087
A1_3	G6	0.01593484355184272	0.2029723575675547	0.9997085218142329	13.832331944444443	0.382	0.086
A1_3	G7	0.016546282208157043	0.31911757230307986	0.9996886903954898	16.327373138888888	0.4084	0.085
A1_3	G8	0.005546027986532988	0.1505146156181126	0.9999766247326576	8.299373749999999	0.2964	0.0908
A1_3	G9	0.0031746269339492286	0.36399982624752036	0.9997049812134298	17.95228647222222	0.4898	0.08879999999999999
A1_3	H1	0.08957727775803159	0.004838704651113972	0.9549593275150619	4.362262138888888	0.091	0.08966666666666666
A1_3	H10	0.02002003691316696	0.20918351593925716	0.9997279676061949	14.622315749999999	0.38666666666666666	0.085
A1_3	H11	0.01300553335386293	0.33640207918985654	0.9996794345930137	14.998153027777777	0.3998	0.0862
A1_3	H12	0.01726312325588731	0.21148944290989424	0.9997936369246566	14.606796749999999	0.386	0.08533333333333333
A1_3	H2	0.017538720165360913	0.16728722871822735	0.9999557589803746	10.61435911111111	0.3088	0.09466666666666666
A1_3	H3	0.0018483204570702472	0.16350659038821974	0.9997737388903036	6.764839638888889	0.25780000000000003	0.08633333333333333
A1_3	H4	0.08709926728727971	0.003567207093676132	0.9861502483699931	4.252303888888888	0.08979999999999999	0.087
A1_3	H5	0.013610764680170329	0.33471247134639287	0.999598890441709	10.557652472222221	0.3708	0.084
A1_3	H6	0.013113510903661632	0.34062567510516356	0.9995290417043419	13.106408333333333	0.428	0.084
A1_3	H7	0.017263546956123862	0.21369386237016866	0.9998184898545501	12.497769833333333	0.3614	0.086
A1_3	H8	0.006278727542130512	0.14961222797113655	0.999118147936954	6.49641586111111	0.2108	0.0882
A1_3	H9	0.018253828035907145	0.206095984936425	0.9997862358797128	14.472520694444443	0.383	0.085
A2_1	A1	0.016385268593711786	0.33095026563423424	0.9996725332953571	18.583119652777775	0.4678000000000001	0.08933333333333333
A2_1	A10	0.014432609249431495	0.34163058767278714	0.9987246901893472	9.390268083333332	0.3422	0.086
A2_1	A11	0.01946209472482375	0.22758467022840997	0.9997115486136469	15.686844993055555	0.41	0.08566666666666667
A2_1	A12	0.002341900431005973	0.5116018362728254	0.996626053845735	19.07198325	0.5258	0.085
A2_1	A2	0.01417485354669779	0.1520409202181505	0.9999842630075054	8.199481916666667	0.2802	0.085
A2_1	A3	0.01573262192834268	0.32701703612757377	0.9997092103726893	17.638749479166666	0.4494	0.086
A2_1	A4	0.015792905587549557	0.3298238760966195	0.9996799801753651	16.138952701388888	0.4022	0.085
A2_1	A5	0.004410699993241525	0.33813823459441134	0.999767432677279	14.932171340277776	0.4068	0.085
